cr_id,filename,page_num,page_classification,dropbox_path,doccloud_url
1053031,CPD 0041911.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20030143-cpd-0041911pdf
1053033,LOG_1053033.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050890-log_1053033pdf
1053033,LOG_1053033.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050890-log_1053033pdf
1053042,CPD 0041962.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044151-cpd-0041962pdf
1053042,CPD 0041962.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044151-cpd-0041962pdf
1053050,LOG_1053050.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035388-log_1053050pdf
1053050,LOG_1053050.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035388-log_1053050pdf
1053050,LOG_1053050.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035388-log_1053050pdf
1053051,CPD 0042003.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20042277-cpd-0042003pdf
1053051,CPD 0042003.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20042277-cpd-0042003pdf
1053066,LOG_1053066.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035643-log_1053066pdf
1053066,LOG_1053066.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20035643-log_1053066pdf
1053069,CPD 0042085.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20039249-cpd-0042085pdf
1053069,CPD 0042085.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20039249-cpd-0042085pdf
1053069,CPD 0042085.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20039249-cpd-0042085pdf
1053069,CPD 0042085.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20039249-cpd-0042085pdf
1053079,CPD 0042117.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20030425-cpd-0042117pdf
1053082,CPD 0042138.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040763-cpd-0042138pdf
1053090,CPD 0042199.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044433-cpd-0042199pdf
1053090,CPD 0042199.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044433-cpd-0042199pdf
1053090,CPD 0042199.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044433-cpd-0042199pdf
1053090,CPD 0042199.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044433-cpd-0042199pdf
1053094,LOG_1053094.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050697-log_1053094pdf
1053094,LOG_1053094.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050697-log_1053094pdf
1053094,LOG_1053094.pdf,15,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050697-log_1053094pdf
1053094,LOG_1053094.pdf,16,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050697-log_1053094pdf
1053098,CPD 0042238.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20039363-cpd-0042238pdf
1053100,LOG_1053100.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034972-log_1053100pdf
1053100,LOG_1053100.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034972-log_1053100pdf
1053100,LOG_1053100.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034972-log_1053100pdf
1053102,CPD 0042259.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20030132-cpd-0042259pdf
1053102,CPD 0042259.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20030132-cpd-0042259pdf
1053126,LOG_1053126.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034037-log_1053126pdf
1053126,LOG_1053126.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034037-log_1053126pdf
1053126,LOG_1053126.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034037-log_1053126pdf
1053126,LOG_1053126.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034037-log_1053126pdf
1053127,CPD 0042338.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044988-cpd-0042338pdf
1053128,LOG_1053128.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047506-log_1053128pdf
1053128,LOG_1053128.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047506-log_1053128pdf
1053129,LOG_1053129.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047443-log_1053129pdf
1053129,LOG_1053129.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047443-log_1053129pdf
1053129,LOG_1053129.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047443-log_1053129pdf
1053131,LOG_1053131.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033846-log_1053131pdf
1053131,LOG_1053131.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033846-log_1053131pdf
1053131,LOG_1053131.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033846-log_1053131pdf
1053131,LOG_1053131.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033846-log_1053131pdf
1053137,LOG_1053137.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048166-log_1053137pdf
1053137,LOG_1053137.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048166-log_1053137pdf
1053137,LOG_1053137.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048166-log_1053137pdf
1053137,LOG_1053137.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048166-log_1053137pdf
1053141,CPD 0042386.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20042789-cpd-0042386pdf
1053141,CPD 0042386.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20042789-cpd-0042386pdf
1053144,CPD 0042400.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20030540-cpd-0042400pdf
1053145,LOG_1053145.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20041866-log_1053145pdf
1053145,LOG_1053145.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20041866-log_1053145pdf
1053145,LOG_1053145.pdf,11,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20041866-log_1053145pdf
1053145,LOG_1053145.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20041866-log_1053145pdf
1053159,CPD 0042437.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20032264-cpd-0042437pdf
1053159,CPD 0042440.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20045262-cpd-0042440pdf
1053167,CPD 0042480.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040247-cpd-0042480pdf
1053167,CPD 0042480.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040247-cpd-0042480pdf
1053186,CPD 0042599.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20044526-cpd-0042599pdf
1053192,CPD 0042623.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20042822-cpd-0042623pdf
1053211,LOG_1053211.pdf,15,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035071-log_1053211pdf
1053211,LOG_1053211.pdf,16,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035071-log_1053211pdf
1053211,LOG_1053211.pdf,17,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035071-log_1053211pdf
1053211,LOG_1053211.pdf,18,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035071-log_1053211pdf
1053212,LOG_1053212.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034892-log_1053212pdf
1053212,LOG_1053212.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034892-log_1053212pdf
1053212,LOG_1053212.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034892-log_1053212pdf
1053216,LOG_1053216.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050210-log_1053216pdf
1053216,LOG_1053216.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050210-log_1053216pdf
1053216,LOG_1053216.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050210-log_1053216pdf
1053216,LOG_1053216.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050210-log_1053216pdf
1053218,LOG_1053218.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034641-log_1053218pdf
1053218,LOG_1053218.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034641-log_1053218pdf
1053218,LOG_1053218.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034641-log_1053218pdf
1053218,LOG_1053218.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034641-log_1053218pdf
1053220,LOG_1053220.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047705-log_1053220pdf
1053237,CPD 0042767.pdf,3,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20045903-cpd-0042767pdf
1053237,CPD 0042767.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20045903-cpd-0042767pdf
1053237,CPD 0042767.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20045903-cpd-0042767pdf
1053247,CPD 0042814.pdf,2,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040943-cpd-0042814pdf
1053247,CPD 0042814.pdf,4,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040943-cpd-0042814pdf
1053247,CPD 0042814.pdf,5,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040943-cpd-0042814pdf
1053247,CPD 0042814.pdf,6,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040943-cpd-0042814pdf
1053247,CPD 0042814.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040943-cpd-0042814pdf
1053247,CPD 0042814.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 12.30.19 Production/Green 2019.12.30 Production,https://beta.documentcloud.org/documents/20040943-cpd-0042814pdf
1053253,LOG_1053253.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,9,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,10,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,15,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,18,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,19,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,20,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,23,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,24,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053253,LOG_1053253.pdf,25,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048726-log_1053253pdf
1053256,LOG_1053256.pdf,12,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034938-log_1053256pdf
1053256,LOG_1053256.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034938-log_1053256pdf
1053256,LOG_1053256.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034938-log_1053256pdf
1053256,LOG_1053256.pdf,15,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034938-log_1053256pdf
1053260,LOG_1053260.pdf,13,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035124-log_1053260pdf
1053260,LOG_1053260.pdf,14,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035124-log_1053260pdf
1053260,LOG_1053260.pdf,15,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035124-log_1053260pdf
1053260,LOG_1053260.pdf,16,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035124-log_1053260pdf
1053266,LOG_1053266.pdf,20,ARREST Report,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047935-log_1053266pdf
1053271,LOG_1053271.pdf,7,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037234-log_1053271pdf
1053271,LOG_1053271.pdf,8,ARREST Report,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20037234-log_1053271pdf
